X,Y,V,R,T
-9.55204e-10,-7.95813e-12,0.3904522613065329,9.12454e-10,-179.514
-9.70665e-10,-7.27601e-12,0.4015075376884423,9.27461e-10,-179.64
-9.86354e-10,-8.41288e-12,0.4125628140703519,9.44517e-10,-179.532
-1.0025e-09,-8.86763e-12,0.4236180904522615,9.60434e-10,-179.556
-1.01955e-09,-8.18551e-12,0.4346733668341709,9.76577e-10,-179.562
-1.03297e-09,-5.457e-12,0.4457286432160805,9.90902e-10,-179.646
-1.05138e-09,-8.18551e-12,0.45678391959799014,1.00591e-09,-179.628
-1.06412e-09,-5.68437e-12,0.46783919597989954,1.02273e-09,-179.652
-1.08003e-09,-6.36649e-12,0.47889447236180915,1.03683e-09,-179.694
-1.09731e-09,-4.77487e-12,0.48994974874371877,1.05411e-09,-179.742
-1.11255e-09,-5.457e-12,0.5010050251256284,1.07003e-09,-179.718
-1.12892e-09,-4.77487e-12,0.512060301507538,1.0864e-09,-179.76
-1.14597e-09,-5.22962e-12,0.5231155778894472,1.10072e-09,-179.82
-1.16029e-09,-3.41062e-12,0.5341708542713568,1.11755e-09,-179.778
-1.17621e-09,-3.63801e-12,0.5452261306532664,1.13392e-09,-179.814
-1.19167e-09,-3.86538e-12,0.556281407035176,1.14824e-09,-179.82
-1.20713e-09,-2.7285e-12,0.5673366834170857,1.16484e-09,-179.856
-1.22373e-09,-2.27375e-12,0.5783919597989953,1.18099e-09,-179.832
-1.24101e-09,-5.00225e-12,0.5894472361809044,1.19804e-09,-179.832
-1.25602e-09,-2.50112e-12,0.6005025125628141,1.21305e-09,-179.874
-1.27239e-09,-2.27375e-12,0.6115577889447237,1.22873e-09,-179.844
-1.28785e-09,-4.54751e-13,0.6226130653266333,1.24511e-09,179.964
-1.30445e-09,-2.04638e-12,0.6336683417085429,1.26057e-09,-179.934
-1.31809e-09,-1.819e-12,0.6447236180904525,1.27444e-09,-179.934
-1.33651e-09,-4.54751e-13,0.6557788944723622,1.29035e-09,-179.922
-1.34902e-09,-6.82124e-13,0.6668341708542713,1.30877e-09,-179.886
-1.36766e-09,-1.36425e-12,0.6778894472361809,1.32446e-09,-179.94
-1.38153e-09,-1.13688e-12,0.6889447236180906,1.33878e-09,179.928
-1.39949e-09,-3.18325e-12,0.7,1.35356e-09,-179.946
